#Table: J/PASP/110/863/g8v.dat.gz (cdsarc.u-strasbg.fr)
-----------------------------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fj|       fs|       fk
-------|---------|---------|---------|---------|---------|---------|---------
 1150.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1155.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1160.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1165.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1170.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1175.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1180.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1185.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1190.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1195.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1200.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1205.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1210.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1215.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1220.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1225.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1230.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1235.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1240.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1245.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1250.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1255.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1260.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1265.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1270.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1275.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1280.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1285.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1290.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1295.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1300.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1305.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1310.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1315.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1320.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1325.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1330.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1335.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1340.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1345.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1350.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1355.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1360.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1365.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1370.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1375.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1380.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1385.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1390.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1395.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1400.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1405.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1410.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1415.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1420.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1425.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1430.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1435.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1440.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1445.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1450.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1455.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1460.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1465.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1470.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1475.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1480.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1485.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1490.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1495.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1500.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1505.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1510.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1515.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1520.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1525.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1530.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1535.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1540.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1545.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1550.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1555.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1560.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1565.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1570.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1575.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1580.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1585.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1590.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1595.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1600.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1605.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1610.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1615.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1620.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1625.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1630.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1635.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1640.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1645.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1650.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1655.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1660.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1665.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1670.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1675.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1680.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1685.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1690.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1695.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1700.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1705.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1710.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1715.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1720.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1725.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1730.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1735.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1740.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1745.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1750.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1755.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1760.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1765.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1770.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1775.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1780.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1785.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1790.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1795.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1800.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1805.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1810.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1815.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1820.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1825.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1830.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1835.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1840.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1845.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1850.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1855.0| 0.000000| 0.000000|-0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1860.0| 0.000000| 0.000000|-0.000001| 0.000000| 0.000000| 0.000000| 0.000000
 1865.0| 0.000000| 0.000000|-0.000001| 0.000000| 0.000000| 0.000000| 0.000000
 1870.0| 0.000000| 0.000000|-0.000001| 0.000000| 0.000000| 0.000000| 0.000000
 1875.0| 0.000000| 0.000000|-0.000002| 0.000000| 0.000000| 0.000000| 0.000000
 1880.0| 0.000000| 0.000000|-0.000002| 0.000000| 0.000000| 0.000000| 0.000000
 1885.0| 0.000000| 0.000000|-0.000002| 0.000000| 0.000000| 0.000000| 0.000000
 1890.0| 0.000000| 0.000000|-0.000001| 0.000000| 0.000000| 0.000000| 0.000000
 1895.0| 0.000000| 0.000000|-0.000001| 0.000000| 0.000000| 0.000000| 0.000000
 1900.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1905.0| 0.000001| 0.000000| 0.000001| 0.000000| 0.000000| 0.000000| 0.000000
 1910.0| 0.000003| 0.000000| 0.000003| 0.000000| 0.000000| 0.000000| 0.000000
 1915.0| 0.000004| 0.000000| 0.000004| 0.000000| 0.000000| 0.000000| 0.000000
 1920.0| 0.000005| 0.000000| 0.000005| 0.000000| 0.000000| 0.000000| 0.000000
 1925.0| 0.000006| 0.000000| 0.000006| 0.000000| 0.000000| 0.000000| 0.000000
 1930.0| 0.000006| 0.000000| 0.000006| 0.000000| 0.000000| 0.000000| 0.000000
 1935.0| 0.000006| 0.000000| 0.000006| 0.000000| 0.000000| 0.000000| 0.000000
 1940.0| 0.000005| 0.000000| 0.000005| 0.000000| 0.000000| 0.000000| 0.000000
 1945.0| 0.000003| 0.000000| 0.000003| 0.000000| 0.000000| 0.000000| 0.000000
 1950.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 1955.0| 0.000000| 0.000000|-0.000004| 0.000000| 0.000000| 0.000000| 0.000000
 1960.0| 0.000000| 0.000000|-0.000009| 0.000000| 0.000000| 0.000000| 0.000000
 1965.0| 0.000000| 0.000000|-0.000015| 0.000000| 0.000000| 0.000000| 0.000000
 1970.0| 0.000000| 0.000000|-0.000019| 0.000000| 0.000000| 0.000000| 0.000000
 1975.0| 0.000000| 0.000000|-0.000023| 0.000000| 0.000000| 0.000000| 0.000000
 1980.0| 0.000000| 0.000000|-0.000024| 0.000000| 0.000000| 0.000000| 0.000000
 1985.0| 0.000000| 0.000000|-0.000023| 0.000000| 0.000000| 0.000000| 0.000000
 1990.0| 0.000000| 0.000000|-0.000020| 0.000000| 0.000000| 0.000000| 0.000000
 1995.0| 0.000000| 0.000000|-0.000012| 0.000000| 0.000000| 0.000000| 0.000000
 2000.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 2005.0| 0.000016| 0.000000| 0.000016| 0.000000| 0.000000| 0.000000| 0.000000
 2010.0| 0.000035| 0.000000| 0.000035| 0.000000| 0.000000| 0.000000| 0.000000
 2015.0| 0.000055| 0.000000| 0.000055| 0.000000| 0.000000| 0.000000| 0.000000
 2020.0| 0.000072| 0.000000| 0.000072| 0.000000| 0.000000| 0.000000| 0.000000
 2025.0| 0.000084| 0.000000| 0.000084| 0.000000| 0.000000| 0.000000| 0.000000
 2030.0| 0.000090| 0.000000| 0.000090| 0.000000| 0.000000| 0.000000| 0.000000
 2035.0| 0.000087| 0.000000| 0.000087| 0.000000| 0.000000| 0.000000| 0.000000
 2040.0| 0.000073| 0.000000| 0.000073| 0.000000| 0.000000| 0.000000| 0.000000
 2045.0| 0.000044| 0.000000| 0.000044| 0.000000| 0.000000| 0.000000| 0.000000
 2050.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 2055.0| 0.000000| 0.000000|-0.000061| 0.000000| 0.000000| 0.000000| 0.000000
 2060.0| 0.000000| 0.000000|-0.000132| 0.000000| 0.000000| 0.000000| 0.000000
 2065.0| 0.000000| 0.000000|-0.000204| 0.000000| 0.000000| 0.000000| 0.000000
 2070.0| 0.000000| 0.000000|-0.000268| 0.000000| 0.000000| 0.000000| 0.000000
 2075.0| 0.000000| 0.000000|-0.000315| 0.000000| 0.000000| 0.000000| 0.000000
 2080.0| 0.000000| 0.000000|-0.000338| 0.000000| 0.000000| 0.000000| 0.000000
 2085.0| 0.000000| 0.000000|-0.000326| 0.000000| 0.000000| 0.000000| 0.000000
 2090.0| 0.000000| 0.000000|-0.000272| 0.000000| 0.000000| 0.000000| 0.000000
 2095.0| 0.000000| 0.000000|-0.000166| 0.000000| 0.000000| 0.000000| 0.000000
 2100.0| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000| 0.000000
 2105.0| 0.000232| 0.000000| 0.000232| 0.000000| 0.000000| 0.000000| 0.000000
 2110.0| 0.000524| 0.000000| 0.000524| 0.000000| 0.000000| 0.000000| 0.000000
 2115.0| 0.000869| 0.000000| 0.000869| 0.000000| 0.000000| 0.000000| 0.000000
 2120.0| 0.001257| 0.000000| 0.001257| 0.000000| 0.000000| 0.000000| 0.000000
 2125.0| 0.001680| 0.000000| 0.001680| 0.000000| 0.000000| 0.000000| 0.000000
 2130.0| 0.002130| 0.000000| 0.002130| 0.000000| 0.000000| 0.000000| 0.000000
 2135.0| 0.002599| 0.000000| 0.002599| 0.000000| 0.000000| 0.000000| 0.000000
 2140.0| 0.003078| 0.000000| 0.003078| 0.000000| 0.000000| 0.000000| 0.000000
 2145.0| 0.003558| 0.000000| 0.003558| 0.000000| 0.000000| 0.000000| 0.000000
 2150.0| 0.004031| 0.000000| 0.004031| 0.000000| 0.000000| 0.000000| 0.000000
 2155.0| 0.004490| 0.000000| 0.004490| 0.000000| 0.000000| 0.000000| 0.000000
 2160.0| 0.004935| 0.000000| 0.004935| 0.000000| 0.000000| 0.000000| 0.000000
 2165.0| 0.005366| 0.000000| 0.005366| 0.000000| 0.000000| 0.000000| 0.000000
 2170.0| 0.005785| 0.000000| 0.005785| 0.000000| 0.000000| 0.000000| 0.000000
 2175.0| 0.006190| 0.000000| 0.006190| 0.000000| 0.000000| 0.000000| 0.000000
 2180.0| 0.006585| 0.000000| 0.006585| 0.000000| 0.000000| 0.000000| 0.000000
 2185.0| 0.006968| 0.000000| 0.006968| 0.000000| 0.000000| 0.000000| 0.000000
 2190.0| 0.007342| 0.000000| 0.007342| 0.000000| 0.000000| 0.000000| 0.000000
 2195.0| 0.007706| 0.000000| 0.007706| 0.000000| 0.000000| 0.000000| 0.000000
 2200.0| 0.008062| 0.000000| 0.008062| 0.000000| 0.000000| 0.000000| 0.000000
 2205.0| 0.008409| 0.000000| 0.008409| 0.000000| 0.000000| 0.000000| 0.000000
 2210.0| 0.008749| 0.000000| 0.008749| 0.000000| 0.000000| 0.000000| 0.000000
 2215.0| 0.009079| 0.000000| 0.009079| 0.000000| 0.000000| 0.000000| 0.000000
 2220.0| 0.009400| 0.000000| 0.009400| 0.000000| 0.000000| 0.000000| 0.000000
 2225.0| 0.009710| 0.000000| 0.009710| 0.000000| 0.000000| 0.000000| 0.000000
 2230.0| 0.010009| 0.000000| 0.010009| 0.000000| 0.000000| 0.000000| 0.000000
 2235.0| 0.010297| 0.000000| 0.010297| 0.000000| 0.000000| 0.000000| 0.000000
 2240.0| 0.010573| 0.000000| 0.010573| 0.000000| 0.000000| 0.000000| 0.000000
 2245.0| 0.010836| 0.000000| 0.010836| 0.000000| 0.000000| 0.000000| 0.000000
 2250.0| 0.011085| 0.000000| 0.011085| 0.000000| 0.000000| 0.000000| 0.000000
 2255.0| 0.011321| 0.000000| 0.011321| 0.000000| 0.000000| 0.000000| 0.000000
 2260.0| 0.011544| 0.000000| 0.011544| 0.000000| 0.000000| 0.000000| 0.000000
 2265.0| 0.011757| 0.000000| 0.011757| 0.000000| 0.000000| 0.000000| 0.000000
 2270.0| 0.011961| 0.000000| 0.011961| 0.000000| 0.000000| 0.000000| 0.000000
 2275.0| 0.012158| 0.000000| 0.012158| 0.000000| 0.000000| 0.000000| 0.000000
 2280.0| 0.012350| 0.000000| 0.012350| 0.000000| 0.000000| 0.000000| 0.000000
 2285.0| 0.012539| 0.000000| 0.012539| 0.000000| 0.000000| 0.000000| 0.000000
 2290.0| 0.012725| 0.000000| 0.012725| 0.000000| 0.000000| 0.000000| 0.000000
 2295.0| 0.012912| 0.000000| 0.012912| 0.000000| 0.000000| 0.000000| 0.000000
 2300.0| 0.013100| 0.000000| 0.013100| 0.000000| 0.000000| 0.000000| 0.000000
 2305.0| 0.013291| 0.000000| 0.013291| 0.000000| 0.000000| 0.000000| 0.000000
 2310.0| 0.013479| 0.000000| 0.013479| 0.000000| 0.000000| 0.000000| 0.000000
 2315.0| 0.013657| 0.000000| 0.013657| 0.000000| 0.000000| 0.000000| 0.000000
 2320.0| 0.013820| 0.000000| 0.013820| 0.000000| 0.000000| 0.000000| 0.000000
 2325.0| 0.013961| 0.000000| 0.013961| 0.000000| 0.000000| 0.000000| 0.000000
 2330.0| 0.014073| 0.000000| 0.014073| 0.000000| 0.000000| 0.000000| 0.000000
 2335.0| 0.014150| 0.000000| 0.014150| 0.000000| 0.000000| 0.000000| 0.000000
 2340.0| 0.014186| 0.000000| 0.014186| 0.000000| 0.000000| 0.000000| 0.000000
 2345.0| 0.014174| 0.000000| 0.014174| 0.000000| 0.000000| 0.000000| 0.000000
 2350.0| 0.014108| 0.000000| 0.014108| 0.000000| 0.000000| 0.000000| 0.000000
 2355.0| 0.013987| 0.000000| 0.013987| 0.000000| 0.000000| 0.000000| 0.000000
 2360.0| 0.013828| 0.000000| 0.013828| 0.000000| 0.000000| 0.000000| 0.000000
 2365.0| 0.013657| 0.000000| 0.013657| 0.000000| 0.000000| 0.000000| 0.000000
 2370.0| 0.013497| 0.000000| 0.013497| 0.000000| 0.000000| 0.000000| 0.000000
 2375.0| 0.013372| 0.000000| 0.013372| 0.000000| 0.000000| 0.000000| 0.000000
 2380.0| 0.013306| 0.000000| 0.013306| 0.000000| 0.000000| 0.000000| 0.000000
 2385.0| 0.013323| 0.000000| 0.013323| 0.000000| 0.000000| 0.000000| 0.000000
 2390.0| 0.013446| 0.000000| 0.013446| 0.000000| 0.000000| 0.000000| 0.000000
 2395.0| 0.013700| 0.000000| 0.013700| 0.000000| 0.000000| 0.000000| 0.000000
 2400.0| 0.014108| 0.000000| 0.014108| 0.000000| 0.000000| 0.000000| 0.000000
 2405.0| 0.014683| 0.000000| 0.014683| 0.000000| 0.000000| 0.000000| 0.000000
 2410.0| 0.015390| 0.000000| 0.015390| 0.000000| 0.000000| 0.000000| 0.000000
 2415.0| 0.016181| 0.000000| 0.016181| 0.000000| 0.000000| 0.000000| 0.000000
 2420.0| 0.017010| 0.000000| 0.017010| 0.000000| 0.000000| 0.000000| 0.000000
 2425.0| 0.017830| 0.000000| 0.017830| 0.000000| 0.000000| 0.000000| 0.000000
 2430.0| 0.018594| 0.000000| 0.018594| 0.000000| 0.000000| 0.000000| 0.000000
 2435.0| 0.019255| 0.000000| 0.019255| 0.000000| 0.000000| 0.000000| 0.000000
 2440.0| 0.019767| 0.000000| 0.019767| 0.000000| 0.000000| 0.000000| 0.000000
 2445.0| 0.020082| 0.000000| 0.020082| 0.000000| 0.000000| 0.000000| 0.000000
 2450.0| 0.020155| 0.000000| 0.020155| 0.000000| 0.000000| 0.000000| 0.000000
 2455.0| 0.019953| 0.000000| 0.019953| 0.000000| 0.000000| 0.000000| 0.000000
 2460.0| 0.019517| 0.000000| 0.019517| 0.000000| 0.000000| 0.000000| 0.000000
 2465.0| 0.018900| 0.000000| 0.018900| 0.000000| 0.000000| 0.000000| 0.000000
 2470.0| 0.018156| 0.000000| 0.018156| 0.000000| 0.000000| 0.000000| 0.000000
 2475.0| 0.017341| 0.000000| 0.017341| 0.000000| 0.000000| 0.000000| 0.000000
 2480.0| 0.016510| 0.000000| 0.016510| 0.000000| 0.000000| 0.000000| 0.000000
 2485.0| 0.015716| 0.000000| 0.015716| 0.000000| 0.000000| 0.000000| 0.000000
 2490.0| 0.015015| 0.000000| 0.015015| 0.000000| 0.000000| 0.000000| 0.000000
 2495.0| 0.014460| 0.000000| 0.014460| 0.000000| 0.000000| 0.000000| 0.000000
 2500.0| 0.014108| 0.000000| 0.014108| 0.000000| 0.000000| 0.000000| 0.000000
 2505.0| 0.014000| 0.000000| 0.014000| 0.000000| 0.000000| 0.000000| 0.000000
 2510.0| 0.014127| 0.000000| 0.014127| 0.000000| 0.000000| 0.000000| 0.000000
 2515.0| 0.014470| 0.000000| 0.014470| 0.000000| 0.000000| 0.000000| 0.000000
 2520.0| 0.015007| 0.000000| 0.015007| 0.000000| 0.000000| 0.000000| 0.000000
 2525.0| 0.015719| 0.000000| 0.015719| 0.000000| 0.000000| 0.000000| 0.000000
 2530.0| 0.016583| 0.000000| 0.016583| 0.000000| 0.000000| 0.000000| 0.000000
 2535.0| 0.017580| 0.000000| 0.017580| 0.000000| 0.000000| 0.000000| 0.000000
 2540.0| 0.018690| 0.000000| 0.018690| 0.000000| 0.000000| 0.000000| 0.000000
 2545.0| 0.019891| 0.000000| 0.019891| 0.000000| 0.000000| 0.000000| 0.000000
 2550.0| 0.021162| 0.000000| 0.021162| 0.000000| 0.000000| 0.000000| 0.000000
 2555.0| 0.022495| 0.000000| 0.022495| 0.000000| 0.000000| 0.000000| 0.000000
 2560.0| 0.023924| 0.000000| 0.023924| 0.000000| 0.000000| 0.000000| 0.000000
 2565.0| 0.025496| 0.000000| 0.025496| 0.000000| 0.000000| 0.000000| 0.000000
 2570.0| 0.027255| 0.000000| 0.027255| 0.000000| 0.000000| 0.000000| 0.000000
 2575.0| 0.029249| 0.000000| 0.029249| 0.000000| 0.000000| 0.000000| 0.000000
 2580.0| 0.031523| 0.000000| 0.031523| 0.000000| 0.000000| 0.000000| 0.000000
 2585.0| 0.034123| 0.000000| 0.034123| 0.000000| 0.000000| 0.000000| 0.000000
 2590.0| 0.037095| 0.000000| 0.037095| 0.000000| 0.000000| 0.000000| 0.000000
